Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Lyon,Maison,Vente Maison à vendre Lyon 4e Arrondissement (69004) 2 pièces 38 m²,279000,7342.105263157895,38.0,Pro,2026-01-08 21:30:00,https://www.laforet.com/agence-immobiliere/caluire/acheter/lyon-04/maison-2-pieces-52419633,"CALUIRE Limite CROIX ROUSSE - Cours Aristide Briand ! COUP DE COEUR assuré pour cette magnifique maison, idéale pour un premier achat, dans un cadre ..."
Lyon,Maison,Vente Maison à vendre Lyon 4e Arrondissement (69004) 2 pièces 40 m²,279000,6975.0,40.0,Pro,2026-01-08 21:30:00,https://www.seloger.com/256090645/detail.htm,"Au calme et à l'abri des regards, venez découvrir cette charmante maison de 40m2 ! Dans un secteur privilégié vous serez à 10 minutes à Vélo ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 3 pièces 234 m²,695000,2970.08547008547,234.0,Pro,2026-01-08 21:30:00,https://www.orpi.com/annonce-vente-maison-t3-lyon-5-69005-8a7e70df-ca2c-4ba0-8505-9bdcd2c29051,"Maison 5 pièces Lyon 5. Située à proximité de la presqu'ile et des transports de la gare Perrache, cette maison des années 1930 de 234m2, sur ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 3 pièces 64 m²,260000,4062.5,64.0,Pro,2025-12-09 21:30:00,https://www.properstar.fr/listing/112175479,"Fiche N°Id-LGB179051 : Lyon, secteur Maison de la danse, Autre d'environ 64 m2 comprenant 3 piece(s) dont 2 chambre(s) + Balcon de 6 m2 - Vue : ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 4 pièces 69 m²,375000,5434.782608695652,69.0,Pro,2025-12-09 21:30:00,https://www.seloger.com/255746161/detail.htm,"EXCLUSIVITÉ - Thomas Duvert pour ecotransac - 06x44x18x18x66 Découvrez cette magnifique maison de ville de 69 m2 habitables, niché au coeur d'un ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 8 pièces 175 m²,1150000,6571.428571428572,175.0,Particulier,2025-12-09 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-elegante-maison-de-famille-coeur-st-irenee-3be196e?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"Nichée au coeur du quartier prisé de Saint Irénée (5ème arrondissement), élégante maison ancienne de famille sur 3 niveaux. 175m² habitables ..."
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009),490000,,,Pro,2025-12-09 21:30:00,https://www.seloger.com/236749649/detail.htm,Opportunité Orpi ! Pour investisseur et projet d'activité commerciale. Terrain de 1400m2 dans le quartier de Gorge de Loup avec permis de construire ...
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009),490000,,,Pro,2025-12-09 21:30:00,https://www.seloger.com/251353813/detail.htm,Votre agence immobilière Guy Hoquet Lyon 9 vous propose à la vente un terrain avec permis de construire accordé situé à deux pas du métro Gorge ...
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009) 8 pièces 280 m²,1050000,3750.0,280.0,Pro,2025-12-09 21:30:00,https://www.seloger.com/255317601/detail.htm,Lugdunum Immobilier vous présente ce bien d'exception situé Impasse Mouillard dans le 9ème arrondissement de Lyon. Cette villa de 2014 d'environ ...
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009) 6 pièces 185 m²,670000,3621.6216216216217,185.0,Pro,2025-12-09 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3101360853,"A Champagne au Mont d'or, découvrez cette magnifique maison des années 30, entièrement rénovée en 2024, qui allie charme et confort moderne. Avec ..."
