Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 80 m²,530000,6625.0,80.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3053466119,"📌 NOUVEAUTE Nantes Centre - Quartier Hauts-Pavés A VENDRE 🏡 Maison de ville - 4 pièces ☀️ Familiale et lumineuse, située au fond d'une ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 150 m²,620000,4133.333333333333,150.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3052156706,"Maison d'architecte 149m² en impasse A vendre chez Blot Immobilier ? Maison d'Architecte 2003 : Luminosité, Volumes et Sérénité à 11 min de ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 85 m²,378000,4447.058823529412,85.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/square-habitat-immo-facile-43144506,"Quartier Longchamp - Bd Américains : Maison de charme années 50 Découvrez cette maison pleine de caractère, d'environ 103 m² au sol (84,84 m² ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 9 pièces 180 m²,465000,2583.333333333333,180.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3052250357,Grande maison Nantaise de 180 M2 sur un terrain de 420 M2 arboré au calme neuf pièces sur deux niveaux grand garage balcon couvert et terrasse avec ...
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 135 m²,574750,4257.407407407408,135.0,Pro,2025-09-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19178872.htm,"Maison familiale de 135m² habitable, 150m² au sol Maison très bien située dans une rue calme à sens unique, à 2 pas de la place Mellinet (Bus ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 79 m²,299250,3787.974683544304,79.0,Pro,2025-09-10 21:30:00,https://www.green-acres.fr/fr/properties/x/x/Agzrngqrfhivhgdl.htm,"Zola - Située dans une avenue au calme Découvrez cette maison nantaise d'environ 79 m². Elle se compose d'une cuisine semi-ouverte sur le séjour, ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 3 pièces 45 m²,216600,4813.333333333333,45.0,Pro,2025-09-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19179920.htm,"Caroline Rondeau immobilier vous présente en exclusivité, a vendre Nantes Ile de Nantes Vincent Gâche petite maison rénovée en copropriété. ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 124 m²,479500,3866.935483870968,124.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051775117,"Maison 3 chambre(s) à vendre Dans le quartier recherché de la Marrière - Blanche de Castille, découvrez cette maison traditionnelle des années ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 160 m²,620000,3875.0,160.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051750623,"Dans une impasse privée au calme, découvrez cette maison familiale d'architecte (2003) idéalement située, proche commerces, écoles (entre Blanche ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 65 m²,262050,4031.538461538461,65.0,Pro,2025-09-10 21:30:00,https://www.immobilier.notaires.fr/fr/annonce-immo-detail?idAnnonce=1807368,"A proximité de l'école Blanche de Castille et à seulement 10 minutes de la gare, dans une rue calme et résidentielle. Maison pleine de charme ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 175 m²,693000,3960.0,175.0,Pro,2025-09-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19179121.htm,"Au coeur de la Butte Ste ANNE, dans une petite rue calme, grande maison ancienne de 175 m² habitables avec un magnifique jardin arboré. Au RDC : ..."
