Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 180 m²,4350000,24166.666666666668,180.0,Pro,2025-10-10 21:30:00,https://www.orpi.com/annonce-vente-maison-t5-nice-06300-ba5e1916-539f-4f8a-bdf8-3468554de2bb,"Propriété d'exception - Mont Boron / Villefranche s/mer. Un horizon infini, la Méditerranée en toile de fond et une atmosphère de sérénité ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 156 m²,995000,6378.205128205128,156.0,Pro,2025-10-10 21:30:00,https://www.paruvendu.fr/immobilier/prestige/maison/1285351095A1KIVHMN000,"Nice, Parc Impérial Blottie dans une impasse, à l'abri des regards et entourée de nature, cette maison de ville des Années Folles vous attend, tel ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 170 m²,1345000,7911.764705882353,170.0,Pro,2025-10-10 21:30:00,https://www.vivastreet.com/immobilier-vente-maison/nice-ouest-06200/-680v24746m--vente-maison-de-caract-re-5-pi-ce-s-/322366372,"RARE Maison belle époque **Entièrement rénovée** Dans un quartier résidentiel de Nice Ouest, venez découvrir une oasis de tranquillité baignée ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 170 m²,1890000,11117.64705882353,170.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/2982498788,"Nice Valbonne / Cubertes :Au coeur d'un environnement verdoyant, à quelques minutes du centre-ville de Valbonne, cette villa de style provençal de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 103 m²,685000,6650.485436893204,103.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3055679697,Très proche de la Corniche Fleurie dans le domaine sécurisé Les Restanques de Fabron. A vendre belle villa sur deux niveaux avec ses terrasses et ...
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 83 m²,425000,5120.481927710844,83.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/249749773/detail.htm,"Nice Ouest - Chemin de la Ginestière, Dans un environnement verdoyant, découvrez cette maison jumelée d'un côté d'environ 83 m² habitables ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 148 m²,987000,6668.918918918919,148.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3054977664,"Maison Art Déco - Secteur Cimiez, Nice Érigée à la fin des années 30, cette maison d'environ 150 m² incarne l'élégance du style Art ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 45 m²,495000,11000.0,45.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nice-6/b-maison/1-piece/loc-101-2310/fd-3054896756.html,"Nous vous proposons à la vente un terrain de ville sur lequel est édifiée une petite maison, il convient pour la construction d'un entrepôt de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 190 m²,1990000,10473.684210526317,190.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/249673411/detail.htm,Magnifique Villa individuelle de 7 pièces située au coeur de Cimiez dans un domaine sécurisé et gardienné. Cette villa familiale est un ...
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 229 m²,1190000,5196.506550218341,229.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nice-6/b-maison/7-pieces/loc-101-2310/fd-3054633165.html,"// Nice - Vinaigrier // Dans le secteur prisé du Vinaigrier, nichée dans un écrin de verdure et au calme absolu, découvrez cette élégante maison ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 8 pièces 338 m²,3200000,9467.455621301777,338.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-39305/249661753/,"À seulement 10 minutes du centre-ville et de la Promenade des Anglais, cette villa d'architecte d'environ 338 m², entièrement rénovée avec soin, ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 9 pièces 386 m²,2730000,7072.538860103627,386.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/apimo-84782503,"Au sein d'un domaine sécurisé et fermé, nichée au bout d'une allée soigneusement entretenue et fleurie, vous découvrirez une magnifique villa de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 185 m²,1190000,6432.4324324324325,185.0,Pro,2025-10-10 21:30:00,https://www.residences-immobilier.com/fr/06/annonce-vente-maison-nice-3881636.html,"// Nice - Vinaigrier // Dans le secteur prisé du Vinaigrier, nichée dans un écrin de verdure et au calme absolu, découvrez cette élégante maison ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 162 m²,1190000,7345.679012345679,162.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/249629857/detail.htm,"// Nice - Vinaigrier // Dans le secteur prisé du Vinaigrier, nichée dans un écrin de verdure et au calme absolu, découvrez cette élégante maison ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 8 pièces 255 m²,995000,3901.9607843137255,255.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/ag065872-487845467,"Maison Niçoise de charme dominante, située à Nice dans le secteur Haut Chambrun 255 m² habitables dont une dépendance de 40 m². Cette maison ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 83 m²,335000,4036.144578313253,83.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/hektor-65_harmony-3227,"EXCLUSIVITÉ - Située au tout début de la route de Bellet, cette maison de ville sur deux niveaux offre un cadre de vie agréable et totalement au ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 30 pièces 1570 m²,12500000,21929.824561403508,570.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-39306/249540849/,"Dominant la ville de Nice et la Méditerranée depuis les collines, ce domaine d'exception du XVe siècle est sans doute l'une des plus belles ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 108 m²,599500,5550.925925925926,108.0,Pro,2025-10-10 21:30:00,https://www.paruvendu.fr/immobilier/vente/maison/1285183820A1KIVHMN000,"NICE - ST PANCRACE Située au calme absolu, dans un écrin de verdure à 15 minutes du centre ville de Nice, vous tomberez sous le charme de cette ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 103 m²,399000,3873.78640776699,103.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249352577/detail.htm,"Situé au coeur d'un quartier vivant et bien desservi, proche de toutes commodités (écoles, commerces, transports), ce haut de maison traversant de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 13 pièces 280 m²,1150000,4107.142857142857,280.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/nice-6/b-autre/13-pieces/loc-101-2310/fd-3051994884.html,"// Nice - Ouest // - Exclusivité ! A proximité du 'Parc Ferber', de la mer et des commerces du quartier de Carras, ce charmant Hôtel particulier ..."
